MiB Mem :   1827.1 total,   1630.3 free,    133.2 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.5 free,    136.0 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.0 free,    135.4 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1626.6 free,    136.8 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.2 free,    136.2 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1631.6 free,    131.9 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1632.9 free,    130.5 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1624.1 free,    139.3 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1626.2 free,    137.3 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1629.7 free,    133.8 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1630.4 free,    133.0 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1631.0 free,    132.5 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1632.2 free,    131.3 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.8 free,    134.7 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1630.1 free,    133.4 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.8 free,    134.7 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.6 free,    134.9 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1625.6 free,    137.8 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1626.4 free,    137.0 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.1 free,    135.3 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1630.6 free,    132.8 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1626.4 free,    137.0 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.5 free,    135.9 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.2 free,    135.2 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1630.0 free,    133.4 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1628.9 free,    134.6 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1630.4 free,    133.0 used,     63.6 buff/cache
MiB Mem :   1827.1 total,   1627.6 free,    135.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.3 free,    134.0 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.9 free,    134.5 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.5 free,    133.9 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.9 free,    135.4 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.6 free,    135.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.4 free,    136.9 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.1 free,    135.3 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.4 free,    134.9 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.0 free,    133.3 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1631.0 free,    132.3 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1631.6 free,    131.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.7 free,    136.6 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1625.9 free,    137.5 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.6 free,    133.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.7 free,    132.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.4 free,    132.9 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.2 free,    137.2 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.3 free,    137.1 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.2 free,    135.2 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.6 free,    135.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.3 free,    135.1 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.4 free,    136.0 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.0 free,    135.4 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.9 free,    134.4 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.6 free,    132.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.2 free,    135.2 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.6 free,    133.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.9 free,    134.5 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.5 free,    134.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.3 free,    136.0 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.8 free,    136.5 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1625.7 free,    137.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.3 free,    136.1 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.4 free,    134.0 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.0 free,    133.3 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.3 free,    133.0 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.2 free,    134.1 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.2 free,    134.1 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.9 free,    134.4 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.7 free,    136.6 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.3 free,    136.1 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1624.6 free,    138.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1625.2 free,    138.2 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1625.9 free,    137.4 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.7 free,    136.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.6 free,    136.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.2 free,    136.1 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.3 free,    134.0 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.5 free,    135.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.1 free,    134.2 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1632.2 free,    131.1 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1631.8 free,    131.5 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1625.6 free,    137.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1625.3 free,    138.0 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.3 free,    137.0 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.6 free,    135.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.7 free,    134.6 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.6 free,    136.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.6 free,    135.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.5 free,    134.9 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.7 free,    132.6 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.1 free,    133.3 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.6 free,    132.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.5 free,    133.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.5 free,    135.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1625.8 free,    137.5 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.7 free,    135.6 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.6 free,    134.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.3 free,    134.0 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1631.4 free,    131.9 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.7 free,    135.6 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.3 free,    133.0 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.7 free,    132.6 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.1 free,    134.2 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.5 free,    134.9 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.4 free,    132.9 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.5 free,    133.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.2 free,    134.2 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1625.5 free,    137.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.0 free,    137.3 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.7 free,    136.6 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.9 free,    132.4 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1632.9 free,    130.4 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.1 free,    136.2 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.6 free,    133.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1634.0 free,    129.3 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1625.8 free,    137.6 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.0 free,    137.3 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.9 free,    136.4 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1627.4 free,    136.0 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.5 free,    134.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.6 free,    133.8 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.3 free,    133.0 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.8 free,    132.5 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1631.7 free,    131.6 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1628.4 free,    134.9 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1628.1 free,    135.2 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1629.1 free,    134.2 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1630.4 free,    132.9 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1626.8 free,    136.5 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1627.3 free,    136.0 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1628.0 free,    135.3 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1631.5 free,    131.8 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1633.2 free,    130.1 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1633.9 free,    129.4 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1623.8 free,    139.5 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1624.5 free,    138.8 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1629.2 free,    134.1 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1629.8 free,    133.5 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1630.7 free,    132.6 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1630.1 free,    133.2 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1627.2 free,    136.1 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1629.7 free,    133.6 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1626.5 free,    136.8 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1626.8 free,    136.5 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1627.6 free,    135.7 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1628.6 free,    134.7 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1630.8 free,    132.5 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.7 free,    134.6 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.8 free,    134.5 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.3 free,    134.1 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.1 free,    133.3 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1632.9 free,    130.3 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1631.1 free,    132.2 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1629.1 free,    134.2 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1626.0 free,    137.2 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1625.1 free,    138.2 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1626.0 free,    137.3 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1626.8 free,    136.5 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1629.0 free,    134.3 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1627.1 free,    136.2 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1628.1 free,    135.2 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1627.7 free,    135.5 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1630.5 free,    132.8 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1623.6 free,    139.7 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1625.8 free,    137.5 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1626.3 free,    137.0 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1630.3 free,    133.0 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1629.1 free,    134.2 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.7 free,    133.6 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.7 free,    132.6 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.2 free,    135.1 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.1 free,    135.2 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.8 free,    134.5 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.4 free,    133.9 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.0 free,    133.3 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1625.3 free,    138.0 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.0 free,    134.3 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1629.7 free,    133.6 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1628.0 free,    135.3 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1624.8 free,    138.5 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1625.6 free,    137.7 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1626.4 free,    136.9 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.4 free,    132.9 used,     63.7 buff/cache
MiB Mem :   1827.1 total,   1630.4 free,    132.9 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1631.1 free,    132.2 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1630.9 free,    132.4 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1631.6 free,    131.7 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1628.3 free,    135.0 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1632.6 free,    130.7 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1628.3 free,    135.0 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1627.8 free,    135.5 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1624.0 free,    139.3 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1625.0 free,    138.3 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1627.7 free,    135.6 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1631.4 free,    131.9 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1623.8 free,    139.5 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1625.0 free,    138.3 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1631.0 free,    132.3 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1632.0 free,    131.3 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1632.3 free,    130.9 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1629.9 free,    133.4 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1630.9 free,    132.4 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1631.1 free,    132.2 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1623.6 free,    139.7 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1624.1 free,    139.2 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1625.8 free,    137.5 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1626.4 free,    136.9 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1631.0 free,    132.3 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1630.6 free,    132.7 used,     63.8 buff/cache
MiB Mem :   1827.1 total,   1626.6 free,    136.5 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1628.1 free,    135.0 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1628.8 free,    134.3 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1629.4 free,    133.7 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1630.7 free,    132.4 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1631.4 free,    131.7 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1626.1 free,    137.0 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1628.4 free,    134.7 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1629.1 free,    134.1 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1627.1 free,    136.0 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1629.0 free,    134.1 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1628.7 free,    134.4 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1627.5 free,    135.7 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1625.3 free,    137.8 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1627.4 free,    135.8 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1628.2 free,    134.9 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1628.8 free,    134.3 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1629.9 free,    133.2 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1627.6 free,    135.5 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1628.3 free,    134.8 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1629.6 free,    133.6 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1632.5 free,    130.6 used,     63.9 buff/cache
MiB Mem :   1827.1 total,   1631.4 free,    131.7 used,     64.0 buff/cache
MiB Mem :   1827.1 total,   1631.8 free,    131.3 used,     64.0 buff/cache
MiB Mem :   1827.1 total,   1625.7 free,    137.4 used,     64.0 buff/cache
MiB Mem :   1827.1 total,   1629.2 free,    133.9 used,     64.0 buff/cache
MiB Mem :   1827.1 total,   1630.3 free,    132.8 used,     64.0 buff/cache
MiB Mem :   1827.1 total,   1630.8 free,    132.3 used,     64.0 buff/cache
MiB Mem :   1827.1 total,   1631.3 free,    131.8 used,     64.0 buff/cache
MiB Mem :   1827.1 total,   1631.9 free,    131.2 used,     64.0 buff/cache
MiB Mem :   1827.1 total,   1627.6 free,    135.2 used,     64.2 buff/cache
MiB Mem :   1827.1 total,   1627.7 free,    135.1 used,     64.2 buff/cache
MiB Mem :   1827.1 total,   1627.2 free,    135.6 used,     64.2 buff/cache
MiB Mem :   1827.1 total,   1624.1 free,    138.8 used,     64.2 buff/cache
MiB Mem :   1827.1 total,   1626.1 free,    136.7 used,     64.2 buff/cache
MiB Mem :   1827.1 total,   1627.1 free,    135.7 used,     64.2 buff/cache
